itr_diff, device_contract_diff, device_instruction_diff, device_transaction_end, device_transaction_diff, device_execute_diff, patient_contract_diff,pt_instruction_diff, patient_exec_diff
2.8403310410000002,0.8944064580000002,0.4876325830000001,0.007235915999999953,0.30498487500000016,-6.670000001207654e-07,1.2874593330000002,0.38083308299999974
0.3633695839999973,0.24700520899999745,0.017515041999999426,0.01567254200000079,0.18741712499999963,-1.041000000867598e-06,0.03469029200000051,0.02810429199999831
0.39069525000000027,0.272294500000001,0.03336879200000453,0.013343124999998679,0.19652670800000038,-7.920000015815276e-07,0.04746079200000253,0.016383040999997434
0.15685037500000476,-20.125352459000005,-20.367650292,0.016504749999995738,0.19652670800000038,-20.161506834,-20.141681749999996,0.016383040999997434
0.6531199580000049,0.504705541000007,0.05127399999999227,0.013889833999996881,0.4086980000000011,-5.409999914718355e-07,0.07112695799999358,0.02465820800000529
0.4501897920000033,0.2981996250000094,0.059211250000004156,0.014247959000002197,0.1911059580000085,-8.749999977908374e-07,0.08230754199999524,0.01581308299999762
0.4882083330000029,0.31826699999999164,0.07181733400000212,0.012455416999998192,0.20135029099999713,-5.410000056826902e-07,0.10073691699999188,0.01549270800001068
0.4938937090000195,0.31677637500001765,0.08009154199999102,0.01291270799998756,0.19278979199998503,-4.159999775765755e-07,0.11198483300000817,0.014704707999982247
0.51627345899999,0.3228314170000033,0.08916854099999227,0.013587792000009813,0.1860908750000192,-6.660000053670956e-07,0.12263200000001007,0.015855958000003056
0.5796734589999915,0.3532317500000204,0.09805299999999306,0.012885374999996202,0.2055778749999888,-7.079999875259091e-07,0.13685020799999847,0.028972000000010212
0.846837708999999,0.5957139170000119,0.10312520799999447,0.01523120900000663,0.4400837089999925,-7.909999908406462e-07,0.16123191700000916,0.016266958000016984
0.6241855830000134,0.37674704100001577,0.1327885419999859,0.011655666000024212,0.19491908300000205,-4.999999987376214e-07,0.16634729200001175,0.015416959000020825
1.5271282079999935,1.2577401660000191,0.1278989999999851,0.014551249999982474,1.0764216249999947,-6.24999984211172e-07,0.18599829200002205,0.016053083000002744
0.8890987909999808,0.6141253750000146,0.14943833300003462,0.013636625000003733,0.41027283400001124,-4.169999670011748e-07,0.1912470839999969,0.01537754200001018
0.8377129169999762,0.5206289170000105,0.15030829200003382,0.017352000000016687,0.3038563750000094,-9.579999868947198e-07,0.2188939170000026,0.018014208000010967
1.1361043329999916,0.8118922920000387,0.15794308299996374,0.016344957999990584,0.5951096670000311,-9.160000331576157e-07,0.22784570900000745,0.0161531249999598
0.7362241659999995,0.41129512500003784,0.16736654100003534,0.00988395799998898,0.19638054199998578,-9.579999868947198e-07,0.24391829199998938,0.017368791000023975
0.8806486249999921,0.5366610829999559,0.18294808399997464,0.016267166000034194,0.29047170899997354,-7.080000159476185e-07,0.2525767500000029,0.016429083999980776
